conversion_id,user_id,conversion_timestamp,conversion_type,order_id,revenue,product_category,customer_type
CNV0000975,USR0010625,2025-10-30 02:53:15,subscription,ORD391423,358.57,Fashion,New
CNV0000976,USR0008995,2025-02-02 19:40:40,signup,ORD492534,1637.83,Electronics,New
CNV0000977,USR0007968,2025-09-10 17:15:12,lead,ORD113858,51.87,Electronics,Returning
CNV0000978,USR0005686,2025-09-15 07:54:00,purchase,ORD200782,976.83,SaaS Subscription,New
CNV0000979,USR0001595,2025-07-27 00:01:37,signup,ORD785856,223.55,Fashion,New
CNV0000980,USR0000350,2025-11-11 14:54:26,subscription,ORD261809,25.08,Home Goods,Returning
CNV0000981,USR0002032,2025-10-08 22:40:59,lead,ORD957234,216.39,Fashion,New
CNV0000982,USR0013470,2025-10-28 15:27:07,signup,ORD371866,1305.16,Education,New
CNV0000983,USR0014091,2025-07-21 08:10:22,subscription,ORD398965,724.4,SaaS Subscription,New
CNV0000984,USR0005746,2025-02-18 09:59:39,subscription,ORD219658,893.1,SaaS Subscription,New
CNV0000985,USR0011298,2025-08-05 13:44:33,subscription,ORD754304,101.92,Home Goods,New
CNV0000986,USR0004502,2025-10-06 02:10:18,lead,ORD614171,1119.84,Electronics,New
CNV0000987,USR0010993,2025-01-15 19:47:13,purchase,ORD455157,510.49,Home Goods,Returning
CNV0000988,USR0003138,2025-05-20 23:28:21,signup,ORD224873,417.31,Fashion,New
CNV0000989,USR0002906,2025-10-31 05:20:08,purchase,ORD669507,156.18,Fashion,Returning
CNV0000990,USR0002271,2025-09-01 07:04:10,signup,ORD279393,605.69,Home Goods,New
CNV0000991,USR0008217,2025-11-17 01:42:42,demo_request,ORD560273,466.1,SaaS Subscription,Returning
CNV0000992,USR0015647,2025-08-05 13:14:11,subscription,ORD812481,1081.2,Electronics,New
CNV0000993,USR0010050,2025-04-25 08:34:26,purchase,ORD619722,295.16,SaaS Subscription,New
CNV0000994,USR0015137,2025-09-21 23:16:42,lead,ORD613944,493.0,SaaS Subscription,Returning
CNV0000995,USR0016423,2025-10-18 20:00:56,subscription,ORD621218,1338.27,Electronics,New
CNV0000996,USR0004422,2025-12-19 18:04:23,purchase,ORD693827,585.54,SaaS Subscription,Returning
CNV0000997,USR0002851,2025-04-17 04:30:45,subscription,ORD450869,787.22,SaaS Subscription,New
CNV0000998,USR0010908,2025-10-27 12:19:16,subscription,ORD634057,658.65,Electronics,Returning
CNV0000999,USR0012404,2025-07-03 18:59:02,purchase,ORD914425,415.98,SaaS Subscription,Returning
CNV0001000,USR0009603,2025-09-14 02:12:53,purchase,ORD185734,328.27,Home Goods,Returning
CNV0001001,USR0016300,2025-09-02 18:15:20,signup,ORD577619,313.53,SaaS Subscription,New
CNV0001002,USR0010636,2025-10-29 19:55:53,lead,ORD400738,435.47,Education,New
CNV0001003,USR0009882,2025-05-31 13:44:12,purchase,ORD312047,448.27,Fashion,New
CNV0001004,USR0015064,2025-07-08 03:18:02,purchase,ORD385404,494.77,Home Goods,New
CNV0001005,USR0000538,2025-09-24 06:02:35,subscription,ORD461838,1914.9,Education,New
CNV0001006,USR0003185,2025-09-12 23:21:12,signup,ORD727737,597.87,SaaS Subscription,New
CNV0001007,USR0010455,2025-11-07 01:25:10,purchase,ORD769433,757.74,Home Goods,New
CNV0001008,USR0004856,2025-06-12 12:12:58,subscription,ORD286107,686.6,SaaS Subscription,New
CNV0001009,USR0010552,2025-02-21 18:42:48,subscription,ORD966928,182.19,Fashion,New
CNV0001010,USR0005295,2025-11-30 11:44:58,purchase,ORD661247,814.23,SaaS Subscription,New
CNV0001011,USR0013330,2025-04-11 21:19:54,purchase,ORD777738,953.26,SaaS Subscription,New
CNV0001012,USR0013648,2025-12-17 13:49:17,demo_request,ORD654168,264.54,SaaS Subscription,Returning
CNV0001013,USR0001009,2025-08-25 05:31:12,subscription,ORD415669,330.18,SaaS Subscription,New
CNV0001014,USR0010170,2025-04-17 18:57:25,demo_request,ORD600008,199.75,SaaS Subscription,New
CNV0001015,USR0004193,2025-11-30 19:17:45,signup,ORD470137,795.8,Home Goods,Returning
CNV0001016,USR0017313,2025-02-12 22:25:38,purchase,ORD448374,552.15,Electronics,New
CNV0001017,USR0006244,2025-05-17 12:08:16,purchase,ORD979050,504.81,SaaS Subscription,Returning
CNV0001018,USR0017923,2025-08-09 02:38:42,purchase,ORD805960,627.35,Education,New
CNV0001019,USR0008911,2025-03-02 09:28:50,lead,ORD381324,1293.18,Education,New
CNV0001020,USR0008537,2025-12-09 21:58:46,purchase,ORD351968,183.34,SaaS Subscription,New
CNV0001021,USR0003870,2025-09-30 18:15:03,purchase,ORD819168,273.07,Home Goods,Returning
CNV0001022,USR0003047,2025-03-27 20:07:44,subscription,ORD224837,595.67,Home Goods,New
CNV0001023,USR0003295,2025-08-13 23:08:03,purchase,ORD564571,939.18,SaaS Subscription,New
CNV0001024,USR0010566,2025-09-03 05:23:58,lead,ORD184924,913.97,SaaS Subscription,New
CNV0001025,USR0012553,2025-08-02 23:13:21,signup,ORD449554,836.97,SaaS Subscription,Returning
CNV0001026,USR0012938,2025-11-13 02:45:26,subscription,ORD555711,209.52,Electronics,New
CNV0001027,USR0006135,2025-04-01 13:36:44,purchase,ORD292807,1473.19,Electronics,Returning
CNV0001028,USR0008638,2025-09-15 20:15:27,subscription,ORD281120,202.0,Electronics,New
CNV0001029,USR0005848,2025-03-30 19:27:58,purchase,ORD407634,1964.94,Education,New
CNV0001030,USR0013626,2025-11-26 01:09:30,purchase,ORD175800,479.88,Fashion,New
CNV0001031,USR0006227,2025-04-19 01:02:38,purchase,ORD178626,1906.03,Electronics,Returning
CNV0001032,USR0011223,2025-12-18 00:29:54,lead,ORD127143,861.81,SaaS Subscription,Returning
CNV0001033,USR0005190,2025-04-08 02:43:49,purchase,ORD237498,1581.18,Electronics,Returning
CNV0001034,USR0009674,2025-01-25 08:15:51,demo_request,ORD783806,1264.26,Education,New
CNV0001035,USR0009340,2025-02-14 00:48:15,subscription,ORD923190,273.01,Electronics,Returning
CNV0001036,USR0007675,2025-04-22 19:17:01,purchase,ORD489500,292.32,Education,New
CNV0001037,USR0005176,2025-05-15 17:28:26,purchase,ORD408552,344.65,Fashion,New
CNV0001038,USR0010946,2025-08-06 17:17:31,demo_request,ORD447571,745.09,Electronics,New
CNV0001039,USR0016727,2025-03-27 12:39:46,purchase,ORD556714,227.96,Electronics,New
CNV0001040,USR0012845,2025-03-20 09:14:25,lead,ORD466133,816.74,SaaS Subscription,New
CNV0001041,USR0009984,2025-10-13 09:51:41,lead,ORD222055,275.46,Education,New
CNV0001042,USR0015658,2025-11-27 08:01:04,demo_request,ORD293063,587.58,SaaS Subscription,New
CNV0001043,USR0008320,2025-04-17 02:28:25,purchase,ORD946706,446.0,Electronics,New
CNV0001044,USR0007371,2025-05-10 04:10:33,purchase,ORD736453,999.15,Education,New
CNV0001045,USR0014963,2025-10-07 14:37:00,lead,ORD998084,68.08,SaaS Subscription,Returning
CNV0001046,USR0015686,2025-12-31 00:00:00,signup,ORD660701,102.01,Fashion,New
CNV0001047,USR0012486,2025-07-25 08:55:48,lead,ORD672419,983.28,Electronics,New
CNV0001048,USR0013452,2025-05-18 05:25:15,demo_request,ORD249299,469.47,SaaS Subscription,New
CNV0001049,USR0011740,2025-12-18 17:08:56,signup,ORD434300,1663.49,Electronics,Returning
CNV0001050,USR0011293,2025-06-05 13:34:47,purchase,ORD599179,664.8,Home Goods,New
CNV0001051,USR0012991,2025-07-29 11:03:46,subscription,ORD306278,129.48,Electronics,New
CNV0001052,USR0009878,2025-12-04 17:35:50,subscription,ORD804129,1497.54,Education,New
CNV0001053,USR0008021,2025-06-13 06:16:05,subscription,ORD824660,750.39,Home Goods,Returning
CNV0001054,USR0009909,2025-12-19 10:51:21,demo_request,ORD487442,720.23,SaaS Subscription,New
CNV0001055,USR0009119,2025-08-30 01:16:56,lead,ORD871965,231.94,Fashion,Returning
CNV0001056,USR0012992,2025-01-30 12:17:30,signup,ORD552227,921.47,SaaS Subscription,New
CNV0001057,USR0002690,2025-02-12 19:09:48,purchase,ORD772691,396.21,Fashion,New
CNV0001058,USR0009099,2025-09-03 09:51:00,demo_request,ORD554443,1661.96,Electronics,New
CNV0001059,USR0016571,2025-12-06 21:57:06,demo_request,ORD902392,758.96,Education,New
CNV0001060,USR0008508,2025-03-31 17:53:01,lead,ORD596789,191.49,SaaS Subscription,New
CNV0001061,USR0013883,2025-09-09 16:47:06,purchase,ORD170269,789.95,SaaS Subscription,New
CNV0001062,USR0017250,2025-09-09 21:47:08,purchase,ORD450793,1095.83,Education,New
CNV0001063,USR0000496,2025-01-15 02:31:05,purchase,ORD134682,952.32,SaaS Subscription,New
CNV0001064,USR0009506,2025-06-21 11:16:17,signup,ORD287697,1130.79,Electronics,New
CNV0001065,USR0009272,2025-01-20 03:49:58,demo_request,ORD680932,226.87,Fashion,New
CNV0001066,USR0010458,2025-10-19 23:00:57,subscription,ORD781329,580.05,Electronics,New
CNV0001067,USR0010866,2025-12-26 07:59:33,purchase,ORD954926,687.19,SaaS Subscription,New
CNV0001068,USR0009876,2025-02-28 02:41:52,purchase,ORD786864,488.59,Fashion,New
CNV0001069,USR0011528,2025-06-09 14:25:27,purchase,ORD256869,53.32,Fashion,Returning
CNV0001070,USR0004340,2025-12-14 15:33:24,signup,ORD410151,972.91,Education,Returning
CNV0001071,USR0007867,2025-03-28 19:17:41,purchase,ORD647595,502.48,SaaS Subscription,New
CNV0001072,USR0008179,2025-03-07 05:19:03,subscription,ORD326067,831.73,SaaS Subscription,Returning
CNV0001073,USR0009951,2025-05-05 19:06:15,signup,ORD682762,1168.6,Electronics,New
CNV0001074,USR0000089,2025-12-31 09:30:40,signup,ORD869151,1580.04,Electronics,Returning
CNV0001075,USR0005723,2025-07-28 00:05:27,purchase,ORD720054,973.22,Electronics,New
CNV0001076,USR0009841,2025-02-06 15:48:33,purchase,ORD620515,275.36,Home Goods,Returning
CNV0001077,USR0009259,2025-08-21 03:24:19,purchase,ORD513748,1318.13,Education,Returning
CNV0001078,USR0006223,2025-01-07 06:29:38,purchase,ORD110692,866.28,Electronics,Returning
CNV0001079,USR0015444,2025-02-12 03:41:24,subscription,ORD243527,690.84,Home Goods,New
CNV0001080,USR0001235,2025-08-10 16:52:12,subscription,ORD751184,123.43,Fashion,Returning
CNV0001081,USR0003132,2025-12-31 00:00:00,subscription,ORD679630,193.82,Education,New
CNV0001082,USR0015242,2025-07-23 00:40:53,signup,ORD242650,954.46,SaaS Subscription,New
CNV0001083,USR0001748,2025-06-29 23:29:32,signup,ORD140739,452.61,Electronics,New
CNV0001084,USR0005629,2025-07-18 11:48:27,purchase,ORD647767,103.13,Fashion,New
CNV0001085,USR0009500,2025-05-01 19:17:19,purchase,ORD820496,312.75,Fashion,New
CNV0001086,USR0015112,2025-06-18 06:41:37,subscription,ORD649570,411.53,SaaS Subscription,New
CNV0001087,USR0010972,2025-06-04 10:03:39,subscription,ORD939441,118.63,SaaS Subscription,New
CNV0001088,USR0015345,2025-08-06 19:37:54,subscription,ORD432088,399.01,SaaS Subscription,New
CNV0001089,USR0003703,2025-06-30 16:29:12,purchase,ORD832705,243.16,SaaS Subscription,Returning
CNV0001090,USR0010598,2025-02-09 00:55:15,purchase,ORD127382,668.19,SaaS Subscription,New
CNV0001091,USR0009989,2025-05-26 18:47:23,subscription,ORD721726,65.74,Home Goods,Returning
CNV0001092,USR0008556,2025-07-29 03:16:00,purchase,ORD608286,139.81,Education,New
CNV0001093,USR0009842,2025-04-10 09:34:39,signup,ORD107709,379.39,Education,Returning
CNV0001094,USR0017145,2025-06-03 19:35:44,purchase,ORD675679,1290.27,Education,New
CNV0001095,USR0011787,2025-11-20 18:06:20,signup,ORD217369,290.54,SaaS Subscription,New
CNV0001096,USR0004252,2025-01-31 13:27:49,signup,ORD416039,977.89,Electronics,New
CNV0001097,USR0004593,2025-06-23 09:30:20,demo_request,ORD870376,204.61,SaaS Subscription,New
CNV0001098,USR0005716,2025-12-16 03:22:13,purchase,ORD155956,454.02,SaaS Subscription,New
CNV0001099,USR0008402,2025-04-08 05:15:14,purchase,ORD925788,224.87,Fashion,New
CNV0001100,USR0013075,2025-04-28 11:39:09,signup,ORD710415,1411.18,Electronics,New
CNV0001101,USR0000223,2025-03-13 20:36:34,subscription,ORD807884,919.29,SaaS Subscription,Returning
CNV0001102,USR0015093,2025-08-09 14:48:06,signup,ORD880837,109.36,Fashion,New
CNV0001103,USR0000536,2025-07-06 15:57:25,subscription,ORD510108,985.71,Education,New
CNV0001104,USR0013522,2025-10-28 02:13:39,purchase,ORD401559,282.28,Fashion,New
CNV0001105,USR0006179,2025-03-17 22:35:20,purchase,ORD352641,80.12,Electronics,New
CNV0001106,USR0009661,2025-03-10 19:20:06,subscription,ORD689993,1812.29,Electronics,New
CNV0001107,USR0009337,2025-05-22 16:48:01,purchase,ORD610175,253.78,Fashion,New
CNV0001108,USR0014249,2025-11-01 03:29:08,purchase,ORD310364,277.34,Home Goods,New
CNV0001109,USR0006095,2025-10-25 04:41:04,purchase,ORD429977,295.15,SaaS Subscription,Returning
CNV0001110,USR0014916,2025-01-07 13:50:54,signup,ORD712522,713.5,Education,New
CNV0001111,USR0016914,2025-12-12 16:22:53,subscription,ORD247459,1878.31,Education,New
CNV0001112,USR0000214,2025-09-30 23:18:48,signup,ORD272117,287.13,Fashion,New
CNV0001113,USR0016607,2025-11-04 06:04:59,signup,ORD447469,324.78,Fashion,New
CNV0001114,USR0015324,2025-11-20 23:18:48,signup,ORD783063,1815.57,Electronics,New
CNV0001115,USR0005501,2025-04-11 21:38:17,purchase,ORD227610,482.06,Home Goods,New
CNV0001116,USR0003866,2025-01-07 00:25:23,purchase,ORD267370,250.37,Fashion,New
CNV0001117,USR0016921,2025-10-25 19:38:00,demo_request,ORD562623,1210.65,Education,Returning
CNV0001118,USR0002966,2025-10-01 06:09:14,subscription,ORD202298,1638.78,Electronics,Returning
CNV0001119,USR0008195,2025-07-01 12:02:06,purchase,ORD442689,495.27,Home Goods,New
CNV0001120,USR0004700,2025-11-20 12:17:31,subscription,ORD731735,120.35,Home Goods,Returning
CNV0001121,USR0012361,2025-09-05 17:51:03,lead,ORD620114,428.63,Home Goods,Returning
CNV0001122,USR0017111,2025-10-06 11:27:44,purchase,ORD994809,828.5,SaaS Subscription,Returning
CNV0001123,USR0014782,2025-11-15 08:26:49,subscription,ORD414362,491.16,SaaS Subscription,New
CNV0001124,USR0013113,2025-05-19 21:42:25,signup,ORD504003,744.0,Education,Returning
CNV0001125,USR0000881,2025-05-18 07:18:29,signup,ORD505521,196.98,Education,Returning
CNV0001126,USR0006241,2025-06-22 03:25:33,purchase,ORD218236,1921.12,Electronics,Returning
CNV0001127,USR0008119,2025-10-31 23:00:31,purchase,ORD434821,290.09,Home Goods,New
CNV0001128,USR0010085,2025-09-25 14:13:49,demo_request,ORD206225,206.65,Education,New
CNV0001129,USR0001881,2025-04-30 00:39:47,subscription,ORD131670,685.99,Home Goods,New
CNV0001130,USR0007014,2025-06-05 10:06:10,demo_request,ORD411403,1770.54,Education,New
CNV0001131,USR0002721,2025-09-21 02:22:55,purchase,ORD712274,826.55,SaaS Subscription,New
CNV0001132,USR0012993,2025-07-31 20:48:06,purchase,ORD306279,208.78,Fashion,New
CNV0001133,USR0012530,2025-09-18 19:00:00,subscription,ORD890437,838.44,Electronics,Returning
CNV0001134,USR0008203,2025-07-18 08:08:36,purchase,ORD788617,930.12,Electronics,Returning
CNV0001135,USR0001741,2025-11-07 01:06:35,purchase,ORD681469,429.79,Fashion,New
CNV0001136,USR0004325,2025-03-31 07:50:57,purchase,ORD686540,1862.03,Education,New
CNV0001137,USR0012468,2025-08-18 13:50:50,purchase,ORD452085,658.87,Home Goods,New
CNV0001138,USR0007527,2025-11-08 06:23:22,subscription,ORD106796,233.23,Education,New
CNV0001139,USR0005210,2025-10-12 02:41:50,subscription,ORD497840,267.45,Fashion,Returning
CNV0001140,USR0004338,2025-12-29 17:03:37,lead,ORD139280,325.85,Fashion,New
CNV0001141,USR0008876,2025-08-26 19:28:52,purchase,ORD757355,633.12,Electronics,New
CNV0001142,USR0007719,2025-02-25 13:03:43,purchase,ORD920515,365.36,Home Goods,New
CNV0001143,USR0008510,2025-12-09 19:40:28,signup,ORD445555,1741.62,Education,New
CNV0001144,USR0001311,2025-12-08 18:12:08,lead,ORD732329,250.61,SaaS Subscription,New
CNV0001145,USR0009235,2025-04-21 06:28:10,subscription,ORD394415,487.95,Home Goods,New
CNV0001146,USR0007277,2025-06-27 05:56:44,subscription,ORD121463,332.23,Fashion,Returning
CNV0001147,USR0009068,2025-07-10 20:14:10,purchase,ORD515685,717.04,Home Goods,New
CNV0001148,USR0004649,2025-02-12 17:31:22,purchase,ORD526016,1315.68,Electronics,Returning
CNV0001149,USR0008131,2025-12-29 23:34:34,subscription,ORD699472,74.05,Fashion,Returning
CNV0001150,USR0006604,2025-06-16 09:16:18,lead,ORD605253,819.66,Electronics,New
CNV0001151,USR0006887,2025-08-08 04:48:28,purchase,ORD504086,278.71,Electronics,New
CNV0001152,USR0007749,2025-07-23 10:57:52,lead,ORD279152,143.64,Fashion,New
CNV0001153,USR0008456,2025-12-25 15:23:10,signup,ORD638718,433.57,SaaS Subscription,New
CNV0001154,USR0008258,2025-07-15 12:44:42,lead,ORD890855,847.74,SaaS Subscription,New
CNV0001155,USR0013115,2025-07-30 02:06:57,purchase,ORD649825,107.35,Fashion,New
CNV0001156,USR0009580,2025-01-04 02:17:40,subscription,ORD702165,1216.72,Electronics,Returning
CNV0001157,USR0017937,2025-09-10 09:57:17,purchase,ORD173735,542.41,SaaS Subscription,New
CNV0001158,USR0004906,2025-01-08 15:26:00,signup,ORD257148,1560.17,Electronics,New
CNV0001159,USR0010617,2025-03-17 18:32:17,purchase,ORD411866,30.94,Fashion,New
CNV0001160,USR0003183,2025-05-11 11:58:46,purchase,ORD266348,99.77,Fashion,New
CNV0001161,USR0011861,2025-03-18 05:02:59,purchase,ORD787328,373.52,SaaS Subscription,New
CNV0001162,USR0017639,2025-05-08 01:38:40,purchase,ORD329922,496.84,Fashion,New
CNV0001163,USR0010678,2025-06-21 14:47:02,signup,ORD839280,706.32,Home Goods,New
CNV0001164,USR0012213,2025-04-18 21:01:18,purchase,ORD373432,1422.15,Education,Returning
CNV0001165,USR0000048,2025-09-16 01:35:59,purchase,ORD824937,556.01,SaaS Subscription,New
CNV0001166,USR0015891,2025-10-05 18:39:02,signup,ORD581278,327.46,Fashion,Returning
CNV0001167,USR0002279,2025-05-23 16:39:18,purchase,ORD757952,435.27,Electronics,New
CNV0001168,USR0010662,2025-10-13 01:53:46,purchase,ORD821750,911.61,SaaS Subscription,New
CNV0001169,USR0011508,2025-11-25 00:19:31,lead,ORD183176,458.45,Education,New
CNV0001170,USR0013712,2025-01-09 22:08:11,subscription,ORD615410,1479.18,Education,New
CNV0001171,USR0011580,2025-09-06 10:03:00,purchase,ORD147623,304.96,Electronics,Returning
CNV0001172,USR0007629,2025-08-19 00:37:05,purchase,ORD822498,39.77,Electronics,Returning
CNV0001173,USR0007184,2025-05-14 15:28:59,subscription,ORD609789,613.89,SaaS Subscription,New
CNV0001174,USR0014289,2025-10-09 11:17:58,purchase,ORD366179,128.64,Education,New
CNV0001175,USR0001387,2025-01-09 08:14:49,purchase,ORD629158,80.84,Home Goods,Returning
CNV0001176,USR0005186,2025-03-29 17:58:54,subscription,ORD226720,870.36,SaaS Subscription,Returning
CNV0001177,USR0017339,2025-04-22 00:10:19,signup,ORD385541,359.67,Fashion,New
CNV0001178,USR0008271,2025-11-13 08:07:45,signup,ORD338600,1397.95,Education,New
CNV0001179,USR0010513,2025-10-12 00:58:38,lead,ORD275982,1211.87,Education,New
CNV0001180,USR0012783,2025-05-29 03:59:09,purchase,ORD332408,28.65,Fashion,New
CNV0001181,USR0017333,2025-04-26 20:34:18,purchase,ORD525121,536.66,Electronics,New
CNV0001182,USR0010224,2025-09-15 04:40:56,signup,ORD587798,1461.52,Electronics,Returning
CNV0001183,USR0005569,2025-01-31 01:01:29,subscription,ORD721328,265.78,Home Goods,New
CNV0001184,USR0016388,2025-09-20 10:08:42,purchase,ORD879594,713.35,Electronics,Returning
CNV0001185,USR0002184,2025-12-06 00:20:56,lead,ORD521946,95.93,Electronics,New
CNV0001186,USR0008701,2025-11-07 15:45:19,lead,ORD313142,237.75,Home Goods,Returning
CNV0001187,USR0016997,2025-05-05 22:50:49,signup,ORD896352,506.43,Education,Returning
CNV0001188,USR0011511,2025-04-14 04:33:45,purchase,ORD945339,268.7,Fashion,Returning
CNV0001189,USR0007704,2025-03-22 06:25:36,subscription,ORD767795,808.47,SaaS Subscription,New
CNV0001190,USR0014010,2025-04-19 11:50:29,purchase,ORD703222,95.51,Home Goods,New
CNV0001191,USR0002728,2025-02-08 17:12:24,signup,ORD557734,248.31,Electronics,Returning
CNV0001192,USR0006365,2025-07-11 07:41:28,subscription,ORD390582,159.0,Fashion,Returning
CNV0001193,USR0004100,2025-11-20 04:00:04,subscription,ORD895217,1944.07,Education,New
CNV0001194,USR0010313,2025-08-09 14:41:44,purchase,ORD509876,141.81,Fashion,Returning
CNV0001195,USR0003773,2025-03-21 18:56:44,signup,ORD547024,629.15,SaaS Subscription,New
CNV0001196,USR0006400,2025-09-20 10:16:17,purchase,ORD792766,130.35,Fashion,New
CNV0001197,USR0012342,2025-05-16 15:17:30,signup,ORD619351,595.35,SaaS Subscription,Returning
CNV0001198,USR0013255,2025-02-13 02:55:36,subscription,ORD198687,1586.51,Electronics,New
CNV0001199,USR0002528,2025-04-25 18:19:08,demo_request,ORD956737,73.4,Home Goods,Returning
CNV0001200,USR0017945,2025-11-28 07:30:46,signup,ORD711977,694.31,Home Goods,Returning
CNV0001201,USR0017705,2025-03-28 16:24:03,subscription,ORD704950,1282.95,Education,New
